"S","A1","A2","P1","P2","R1","R2","t","Q","N"
21.1003460337297,1.44692923489391,-5.88766880870028,-0.0156186410977101,4.89839465313955,6.47555676970291,23.7624630896939,495,8,200
21.0388567121187,1.4509948172402,-5.90909832419354,-0.0158213681949174,5.01925231807042,6.51266888918125,23.8768474462996,496,8,200
20.9775635580249,1.45532402923911,-5.93117848255395,-0.0160362450089843,5.14102535309162,6.54975587703665,23.9924041406855,497,8,200
20.9164776008436,1.45994207865938,-5.95390631721872,-0.0162638126069356,5.26369370368939,6.58681728640489,24.1091551692703,498,8,200
20.8556098122651,1.46487531371131,-5.97727868428447,-0.0165046272947814,5.38723769351294,6.6238528158502,24.2271227323625,499,8,200
20.7949711008225,1.47015124453501,-6.00129227342014,-0.016759260751833,5.51163804039359,6.66086231101808,24.346329234199,500,8,200
20.7345723064044,1.47579856457411,-6.02594361880175,-0.0170283001626552,5.63687587242935,6.69784576620818,24.4667972829253,501,8,200
20.6744241947401,1.48184717184531,-6.05122911005937,-0.0173123483472099,5.76293274413789,6.73480332586672,24.5885496905411,502,8,200
20.6145374518673,1.48832819011671,-6.07714500322659,-0.0176120238897942,5.88979065268089,6.77173528599819,24.7116094728341,503,8,200
20.5549226785912,1.49527399001007,-6.10368743168339,-0.0179279612674274,6.01743205416094,6.80864209549645,24.8359998493261,504,8,200
20.4955903849448,1.50271821004442,-6.13085241708298,-0.0182608109783864,6.14583987999223,6.84552435739533,24.9617442432562,505,8,200
20.4365509846627,1.51069577764096,-6.15863588025388,-0.0186112396716427,6.27499755334482,6.88238283003894,25.0888662816254,506,8,200
20.3778147896785,1.51924293011156,-6.18703365206831,-0.0189799302779996,6.40488900566214,6.91921842817246,25.2173897953284,507,8,200
20.3193920046592,1.52839723565561,-6.21604148426852,-0.0193675821437827,6.53549869325055,6.95603222395398,25.3473388193992,508,8,200
20.2612927215886,1.53819761439259,-6.24565506024269,-0.019774911167982,6.66681161393908,6.99282544788829,25.4787375933942,509,8,200
20.2035269144144,1.54868435946016,-6.27587000574242,-0.0202026499437995,6.79881332380754,7.02959948968395,25.611610561942,510,8,200
20.1461044337715,1.55989915821019,-6.30668189953422,-0.0206515479056015,6.9314899539802,7.06635589903465,25.7459823754846,511,8,200
20.0890350017988,1.57188511353774,-6.3380862839774,-0.0211223714823301,7.06482822748247,7.10309638632671,25.8818778912368,512,8,200
20.0323282070629,1.58468676538068,-6.37007867552151,-0.021615904258477,7.19881547615736,7.13982282327424,26.0193221743925,513,8,200
