"S","A1","A2","P0","P1","P2","R1","R2","Q","t","N"
19.8108101430693,3.87363271938995,5.87972254065367,151.719576958045,0,0,7.98868658760846,10.0811282605021,8,420,200
19.7580881896288,3.87679739476744,5.89553318181069,151.674579218976,0,0.000716030147925413,8.01227292160156,10.1301202077658,8,421,200
19.7055882937163,3.87979956420679,5.91112276816382,151.629879681838,0,0.00726231035281399,8.0356115911592,10.1788088732269,8,422,200
19.653312166073,3.88264109930535,5.92649217332298,151.58547662133,0,0.0140552855312613,8.05869676903105,10.2271670051014,8,423,200
19.6012616348342,3.88532390106018,5.94164218507078,151.541367377032,0,0.0210995128262533,8.08152319637882,10.2751671975552,8,424,200
19.5494389977102,3.88784998806707,5.95657324788054,151.497545548039,0,0.0283995519426062,8.10408788801245,10.3227814285542,8,425,200
19.4978466698053,3.89022140832153,5.97128572039824,151.454003798327,0,0.0359599632255926,8.1263884271539,10.3699815220143,8,426,200
19.4464870662237,3.89244020981904,5.98577996126989,151.410734791873,0,0.0437853070204862,8.14842239702514,10.4167393018513,8,427,200
19.3953626020696,3.89450844055509,6.00005632914148,151.367731192651,0,0.0518801436725606,8.17018738084813,10.463026591981,8,428,200
19.3444756924472,3.89642814852519,6.01411518265901,151.324985664638,0,0.060249033527089,8.19168096184486,10.5088152163194,8,429,200
19.2938287524607,3.89820138172481,6.02795688046847,151.28249087181,0,0.0688965369293449,8.21290072323728,10.5540769987822,8,430,200
19.2434241654886,3.89983031210446,6.04158159656091,151.240238768368,0,0.0778271332349459,8.23384426255375,10.5987843628064,8,431,200
19.1932641880071,3.90131760743458,6.05498876630755,151.198218469417,0,0.0870449778408862,8.2545092345481,10.6429121299135,8,432,200
19.1433510447663,3.90266605944061,6.06817764042467,151.156418380287,0,0.0965541451545042,8.27489330828053,10.6864357211461,8,433,200
19.0936869605166,3.90387845984802,6.08114746962855,151.11482690631,0,0.106358709583138,8.29499415281126,10.7293305575466,8,434,200
19.0442741600083,3.90495760038225,6.09389750463546,151.073432452815,0,0.116462745534127,8.31480943720051,10.7715720601578,8,435,200
18.9951148679918,3.90590627276874,6.10642699616169,151.032223425134,0,0.126870327414809,8.33433683050848,10.8131356500221,8,436,200
18.9462112984163,3.9067273599043,6.11873495512782,150.991187681452,0,0.137585805122515,8.35357365982138,10.8539975386227,8,437,200
18.8975656220262,3.9074241093712,6.13081943327175,150.950310891371,0,0.148614630514549,8.37251588432942,10.8941370992056,8,438,200
18.8491799987649,3.90799985992305,6.14267824253567,150.909578177351,0,0.159962530938207,8.39115912124881,10.9335344954571,8,439,200
18.8010565885758,3.90845795031347,6.15430919486179,150.86897466185,0,0.171635233740785,8.40949898779575,10.9721698910638,8,440,200
18.7531975514021,3.90880171929607,6.16571010219231,150.828485467325,0,0.183638466269579,8.42753110118645,11.010023449712,8,441,200
18.7056050471874,3.90903450562448,6.17687877646943,150.788095716234,0,0.195977955871886,8.44525107863712,11.0470753350883,8,442,200
