P_nought, P_one, P_two, R_one, R_two, A_one, A_two, S,
-2.18695  , 0.0       , 158.18695 , 0.66651   , 51.33152  , 0.00061   , 0.0067    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.66119   , 51.33694  , 0.0006    , 0.00657   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.65591   , 51.34232  , 0.00059   , 0.00644   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.65067   , 51.34765  , 0.00057   , 0.00632   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.64547   , 51.35294  , 0.00056   , 0.00619   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.64032   , 51.35819  , 0.00055   , 0.00608   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.6352    , 51.36339  , 0.00053   , 0.00596   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.63013   , 51.36855  , 0.00052   , 0.00584   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.62509   , 51.37367  , 0.00051   , 0.00573   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.6201    , 51.37875  , 0.0005    , 0.00562   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.61515   , 51.38378  , 0.00049   , 0.00551   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.61023   , 51.38877  , 0.00047   , 0.0054    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.60536   , 51.39372  , 0.00046   , 0.0053    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.60052   , 51.39863  , 0.00045   , 0.0052    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.59573   , 51.4035   , 0.00044   , 0.0051    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.59097   , 51.40833  , 0.00043   , 0.005     , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.58625   , 51.41312  , 0.00042   , 0.0049    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.58156   , 51.41787  , 0.00041   , 0.00481   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.57692   , 51.42258  , 0.0004    , 0.00471   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.57231   , 51.42726  , 0.00039   , 0.00462   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.56773   , 51.43189  , 0.00039   , 0.00453   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.5632    , 51.43649  , 0.00038   , 0.00445   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.5587    , 51.44105  , 0.00037   , 0.00436   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.55423   , 51.44557  , 0.00036   , 0.00428   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.54981   , 51.45005  , 0.00035   , 0.00419   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.54541   , 51.4545   , 0.00034   , 0.00411   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.54105   , 51.45891  , 0.00033   , 0.00403   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.53673   , 51.46328  , 0.00033   , 0.00395   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.53244   , 51.46762  , 0.00032   , 0.00388   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.52819   , 51.47193  , 0.00031   , 0.0038    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.52397   , 51.47619  , 0.00031   , 0.00373   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.51978   , 51.48043  , 0.0003    , 0.00366   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.51563   , 51.48462  , 0.00029   , 0.00359   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.5115    , 51.48879  , 0.00028   , 0.00352   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.50742   , 51.49292  , 0.00028   , 0.00345   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.50336   , 51.49701  , 0.00027   , 0.00338   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.49934   , 51.50108  , 0.00027   , 0.00332   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.49535   , 51.50511  , 0.00026   , 0.00325   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.49139   , 51.5091   , 0.00025   , 0.00319   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.48746   , 51.51307  , 0.00025   , 0.00313   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.48357   , 51.517    , 0.00024   , 0.00307   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.4797    , 51.5209   , 0.00024   , 0.00301   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.47587   , 51.52476  , 0.00023   , 0.00295   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.47206   , 51.5286   , 0.00023   , 0.00289   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.46829   , 51.5324   , 0.00022   , 0.00284   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.46455   , 51.53617  , 0.00022   , 0.00278   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.46083   , 51.53992  , 0.00021   , 0.00273   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.45715   , 51.54363  , 0.00021   , 0.00267   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.4535    , 51.54731  , 0.0002    , 0.00262   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.44987   , 51.55096  , 0.0002    , 0.00257   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.44628   , 51.55458  , 0.00019   , 0.00252   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.44271   , 51.55818  , 0.00019   , 0.00247   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.43917   , 51.56174  , 0.00018   , 0.00242   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.43566   , 51.56527  , 0.00018   , 0.00238   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.43218   , 51.56878  , 0.00017   , 0.00233   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.42872   , 51.57225  , 0.00017   , 0.00229   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.42529   , 51.5757   , 0.00017   , 0.00224   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.42189   , 51.57912  , 0.00016   , 0.0022    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.41852   , 51.58251  , 0.00016   , 0.00216   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.41518   , 51.58588  , 0.00016   , 0.00211   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.41186   , 51.58922  , 0.00015   , 0.00207   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.40856   , 51.59253  , 0.00015   , 0.00203   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.4053    , 51.59581  , 0.00014   , 0.00199   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.40206   , 51.59906  , 0.00014   , 0.00195   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.39884   , 51.60229  , 0.00014   , 0.00192   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.39565   , 51.6055   , 0.00014   , 0.00188   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.39249   , 51.60868  , 0.00013   , 0.00184   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.38935   , 51.61183  , 0.00013   , 0.00181   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.38624   , 51.61495  , 0.00013   , 0.00177   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.38315   , 51.61805  , 0.00012   , 0.00174   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.38009   , 51.62113  , 0.00012   , 0.0017    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.37705   , 51.62418  , 0.00012   , 0.00167   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.37404   , 51.62721  , 0.00011   , 0.00164   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.37104   , 51.63021  , 0.00011   , 0.00161   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.36808   , 51.63318  , 0.00011   , 0.00157   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.36514   , 51.63614  , 0.00011   , 0.00154   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.36222   , 51.63906  , 0.0001    , 0.00151   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.35932   , 51.64197  , 0.0001    , 0.00148   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.35645   , 51.64485  , 0.0001    , 0.00146   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.3536    , 51.64771  , 0.0001    , 0.00143   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.35077   , 51.65054  , 0.0001    , 0.0014    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.34796   , 51.65335  , 9e-05     , 0.00137   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.34518   , 51.65614  , 9e-05     , 0.00135   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.34242   , 51.65891  , 9e-05     , 0.00132   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.33968   , 51.66165  , 9e-05     , 0.00129   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.33697   , 51.66438  , 8e-05     , 0.00127   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.33427   , 51.66707  , 8e-05     , 0.00124   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.3316    , 51.66975  , 8e-05     , 0.00122   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.32895   , 51.67241  , 8e-05     , 0.0012    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.32632   , 51.67504  , 8e-05     , 0.00117   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.32371   , 51.67766  , 8e-05     , 0.00115   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.32112   , 51.68025  , 7e-05     , 0.00113   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.31855   , 51.68282  , 7e-05     , 0.00111   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.31601   , 51.68537  , 7e-05     , 0.00108   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.31348   , 51.6879   , 7e-05     , 0.00106   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.31097   , 51.69041  , 7e-05     , 0.00104   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.30848   , 51.6929   , 7e-05     , 0.00102   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.30602   , 51.69537  , 6e-05     , 0.001     , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.30357   , 51.69781  , 6e-05     , 0.00098   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.30114   , 51.70024  , 6e-05     , 0.00096   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.29873   , 51.70265  , 6e-05     , 0.00094   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.29635   , 51.70504  , 6e-05     , 0.00093   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.29398   , 51.70741  , 6e-05     , 0.00091   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.29163   , 51.70976  , 6e-05     , 0.00089   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.28929   , 51.71209  , 5e-05     , 0.00087   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.28698   , 51.71441  , 5e-05     , 0.00086   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.28468   , 51.7167   , 5e-05     , 0.00084   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.28241   , 51.71898  , 5e-05     , 0.00082   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.28015   , 51.72124  , 5e-05     , 0.00081   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.27791   , 51.72348  , 5e-05     , 0.00079   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.27569   , 51.7257   , 5e-05     , 0.00078   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.27348   , 51.7279   , 5e-05     , 0.00076   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.27129   , 51.73009  , 5e-05     , 0.00075   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.26912   , 51.73225  , 4e-05     , 0.00073   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.26697   , 51.7344   , 4e-05     , 0.00072   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.26484   , 51.73654  , 4e-05     , 0.0007    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.26272   , 51.73865  , 4e-05     , 0.00069   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.26062   , 51.74075  , 4e-05     , 0.00068   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.25853   , 51.74283  , 4e-05     , 0.00066   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.25647   , 51.7449   , 4e-05     , 0.00065   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.25441   , 51.74695  , 4e-05     , 0.00064   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.25238   , 51.74898  , 4e-05     , 0.00062   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.25036   , 51.75099  , 4e-05     , 0.00061   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.24836   , 51.75299  , 4e-05     , 0.0006    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.24637   , 51.75498  , 3e-05     , 0.00059   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.2444    , 51.75694  , 3e-05     , 0.00058   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.24245   , 51.75889  , 3e-05     , 0.00057   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.24051   , 51.76083  , 3e-05     , 0.00055   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.23858   , 51.76275  , 3e-05     , 0.00054   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.23668   , 51.76465  , 3e-05     , 0.00053   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.23478   , 51.76654  , 3e-05     , 0.00052   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.23291   , 51.76842  , 3e-05     , 0.00051   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.23104   , 51.77027  , 3e-05     , 0.0005    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.2292    , 51.77212  , 3e-05     , 0.00049   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.22736   , 51.77395  , 3e-05     , 0.00048   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.22554   , 51.77576  , 3e-05     , 0.00047   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.22374   , 51.77756  , 3e-05     , 0.00046   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.22195   , 51.77935  , 3e-05     , 0.00045   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.22017   , 51.78112  , 2e-05     , 0.00045   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.21841   , 51.78287  , 2e-05     , 0.00044   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.21667   , 51.78461  , 2e-05     , 0.00043   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.21493   , 51.78634  , 2e-05     , 0.00042   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.21321   , 51.78806  , 2e-05     , 0.00041   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.21151   , 51.78976  , 2e-05     , 0.0004    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.20982   , 51.79144  , 2e-05     , 0.0004    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.20814   , 51.79312  , 2e-05     , 0.00039   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.20647   , 51.79478  , 2e-05     , 0.00038   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.20482   , 51.79642  , 2e-05     , 0.00037   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.20318   , 51.79806  , 2e-05     , 0.00037   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.20156   , 51.79967  , 2e-05     , 0.00036   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.19995   , 51.80128  , 2e-05     , 0.00035   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.19835   , 51.80288  , 2e-05     , 0.00034   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.19676   , 51.80446  , 2e-05     , 0.00034   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.19519   , 51.80602  , 2e-05     , 0.00033   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.19363   , 51.80758  , 2e-05     , 0.00033   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.19208   , 51.80912  , 2e-05     , 0.00032   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.19054   , 51.81065  , 2e-05     , 0.00031   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.18902   , 51.81217  , 2e-05     , 0.00031   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.18751   , 51.81368  , 2e-05     , 0.0003    , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.18601   , 51.81517  , 2e-05     , 0.00029   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.18452   , 51.81665  , 1e-05     , 0.00029   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.18304   , 51.81813  , 1e-05     , 0.00028   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.18158   , 51.81958  , 1e-05     , 0.00028   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.18013   , 51.82103  , 1e-05     , 0.00027   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.17868   , 51.82246  , 1e-05     , 0.00027   , -0.0      , 
-2.18695  , 0.0       , 158.18695 , 0.17726   , 51.82389  , 1e-05     , 0.00026   , -0.0      , 
